IMDB Series ID,IMDB Episode ID,Type,Text
tt0121955,tt0705934,P,"1 use of bullshit, pussy, bastard, and screw 5 uses of ass 1 paired with hole 2 paired with smart 6 uses of hell 4 uses of damn 2 uses of suck 1 bleeped use of fuck.

     





Edit"
tt0121955,tt0705934,P,"Some bad language is heard. The word: ""Shit"" is used once. There is also a censored but obvious fuck.

     





Edit"
tt0121955,tt0705934,D,"Mr Mackey is shown tripping on acid

     





Edit"
tt0121955,tt0705934,D,"This episode involves a character explaining why marijuana, smoking and drinking alcohol is bad. one of the characters passes a sample of marijuana around the classroom so the children can learn what marijuanna smells like, but it is never is passed back. It turns out that the childrens teacher, Mr. Garrison, was the one that took the marijuana.

     





Edit"
tt0121955,tt0705934,D,"A role of marijuana is passed on to a character he then smokes the marijuana which makes him ""high"". The results of smoking the drugs is made out to be comical.

     





Edit"
tt0121955,tt0705934,I,"Some viewers may be offended.

     





Edit"
tt3032476,tt8772224,S,"Several ladies seen in bikinis at a pool party. Very mild.

     





Edit"
tt3032476,tt8772224,S,"Implied sex not shown however two nude people lay undercovers. No nudity.

     





Edit"
tt3032476,tt8772224,V,"One of the more violent episodes of Better Call Saul but not the bloodiest or most gruesome.

     





Edit"
tt3032476,tt8772224,V,"Blood-spatters onto Lalo's shirt which stains it throughout the rest of the episode.

     





Edit"
tt3032476,tt8772224,V,"A man throws a pan of boiling oil on another man's face to defend himself. We see the man scream in pain as he is knocked to the ground. All happens very quickly - there is no lingering emphasis on the infliction of pain/injury.

     





Edit"
tt3032476,tt8772224,V,"Multiple people are seen lying dead with gunshot wounds. Small amount of blood. Little injury detail - dark lighting also obscures.

     





Edit"
tt3032476,tt8772224,V,"Violent for Better Call Saul but nothing compared Breaking Bad(the show this is a spin-off from) or Fargo(another darkly comedic crime drama series starring Bob Odenkirk).

     





Edit"
tt3032476,tt8772224,V,"Not as violent as Talk or Bagman or nearly as bloody as Something Beautiful but some semi strong violence.

     





Edit"
tt3032476,tt8772224,V,"Lalo picks a gun up from a dead body with a bloody bullet hole in it and blood drooling from the mouth.

     





Edit"
tt3032476,tt8772224,P,"Occasional uses of shit.

     





Edit"
tt3032476,tt8772224,D,"Scenes of drinking in two scenes. Very mild - nothing irresponsible.

     





Edit"
tt3032476,tt8772224,I,"Rated TV-MA for some violent content.

     





Edit"
tt1839337,tt13522016,P,"Mild language.

     





Edit"
tt0460681,tt9695548,V,"Lots of killings with swords and knives. One head crushed.

     





Edit"
tt0460681,tt9695548,I,"Hoards of zombies. Killer clown. Demons terrorizing children.

     





Edit"
tt0141842,tt0705292,S,"Topless dancers are shown in the background of the Bing. We briefly see a man lick a woman's bare breast.

     





Edit"
tt0141842,tt0705292,V,"Some men shoot many people in a house. One of the people get hurted by a bullet. Some blood is shown.

     





Edit"
tt0141842,tt0705292,V,"In the ending, Tony hits Zellman with a belt. Some marks are shown but no blood is visible.

     





Edit"
tt0141842,tt0705292,P,"Several uses of ""fuck"" and ""shit"".

     





Edit"
tt0141842,tt0705292,P,"Cunt is used in an extremely graphic manner.

     





Edit"
tt0141842,tt0705292,D,"Chris is shown consuming heroin.

     





Edit"
tt0141842,tt0705292,I,"Not an intense episode, but there's some violent moments.

     





Edit"
tt0094582,tt0750303,P,"Some mild language such as 'damn'.

     





Edit"
tt3398228,tt8266828,V,"Some fake dead bodies are shown on the set of 'Philbert' with blood all over them.

     





Edit"
tt3398228,tt8266828,P,"Mild language.

     





Edit"
tt3398228,tt8266828,I,"This is a very frantic and stressful episode, especially the last couple minutes.

     





Edit"
tt5420376,tt8451450,P,"2 uses of H*** 2 uses of A**

     





Edit"
tt4643084,tt8458078,V,"Killings with some blood.

     





Edit"
tt0439100,tt2108433,S,"From under her dress, woman removes vaginal weight and shows it to male companion. They kiss and are implied to have standing sex in a hospital room in front of a common patient. No nudity is shown. The weight is tossed onto the bed of the next patient. When female visitor comes in, she finds this weight and returns it to the man, not aware of what it was.

     





Edit"
tt0439100,tt2108433,V,"Female sniper victim with bloody face is transported in an ambulance to the hospital where she is put in an induced coma.

     





Edit"
tt7767422,tt11761560,S,"Montage of sex scenes.

     





Edit"
tt7767422,tt11761560,S,"A boy's large penis is seen flopping down between his legs from behind - quite unexpected.

     





Edit"
tt7767422,tt11761560,S,"Pubic hair is discussed.

     





Edit"
tt0460681,tt5056828,V,"Lots of brutal deaths that can be upsetting to people

     





Edit"
tt0460681,tt5056828,I,"The deaths in this episode and all of them are really disturbing

     





Edit"
tt0460681,tt5056828,I,"Rated TV-MA for strong violence-frightening scenes-Language as for every episode

     





Edit"
tt0773262,tt0757186,S,"A man and woman make out and he grabs her boob. Brief scene and no nudity.

     





Edit"
tt0773262,tt0757186,S,"No sex or nudity

     





Edit"
tt0773262,tt0757186,V,"A man gets drunk and kills people repeatedly and is never caught.

     





Edit"
tt0773262,tt0757186,V,"The main character kills the man, nothing incredibly graphic, but the idea of a guy killing because he wants to can seem disturbing to some viewers.

     





Edit"
tt0773262,tt0757186,V,"We see severed frozen finger-tips placed in an ice truck.

     





Edit"
tt0773262,tt0757186,V,"A man is stabbed repeatedly, not graphic, obscured and shown from a distance.

     





Edit"
tt0773262,tt0757186,P,"F-words and other strong language.

     





Edit"
tt0773262,tt0757186,D,"Men get drunk at a bar, one drives intoxicated.

     





Edit"
tt2249007,tt2572796,S,"2. A man Hires a person to see if his wife is cheating on him. He has to spy on another person's wife, he finds out his wife is Cheating on the person who hired him.

     





Edit"
tt2249007,tt2572796,S,"3.Then the women says to the man who's spying on here, you seem like an unfaithful husband, who would cheat on his wife. And, then they have Sex. Just Sex Talk no nudity Shown.

     





Edit"
tt2249007,tt2572796,S,"4. A women asks a man if her daughter can go to his school, and he says no, your daughter can never go to my School because your husband fucked my wife.

     





Edit"
tt2249007,tt2572796,S,"5. A man's wife won't let him come home, because he had sex with another women.

     





Edit"
tt2249007,tt2572796,S,"6. The priest that molested him is brought back up later in the episode, when his dad talks about the priest that molested his son.

     





Edit"
tt2249007,tt2572796,S,"7. A women is cheating on her husband with two different men. One of the men punishes the other men.

     





Edit"
tt2249007,tt2572796,S,"8. Later in the episode he watches the women, and he gets punished, again.

     





Edit"
tt2249007,tt2572796,S,"9. Ray Donovan's dad goes home to his wife, and it is inferring he is about to have sex with his son's wife.

     





Edit"
tt2249007,tt2572796,V,"""The Bag or the Bat"" This episode of Ray Donovan is extremely violent. Violence does not appear all of the time, but when it appears it is very intense violence.

     





Edit"
tt2249007,tt2572796,V,"A man has flashbacks of his sister committing suicide. She is shown jumping off of a high up-building. This scene is shown many times. Also, a man tells his daughter about her Aunt committing suicide.(This scene).

     





Edit"
tt2249007,tt2572796,P,"Fuck is said many times throughout the whole episode.

     





Edit"
tt2249007,tt2572796,P,"Some profanity for sex is used in this episode.

     





Edit"
tt0944947,tt6027912,S,"None.

     





Edit"
tt0944947,tt6027912,V,"The entire 82 minutes of this episode is an extremely intense, graphic, bloody and chaotic battle. Thousands and thousands of men and women are violently hacked to death by vicious zombies. The entire episode as a whole is frightening and has lots of scary moments throughout.

     





Edit"
tt0944947,tt6027912,V,"Countless zombies are shot by flaming arrows, engulfed in huge explosions caused by dragons who breathe lots of fire, struck down by swords and weapons that are made of dragon glass. Their heads and bodies smash to pieces with blood splashing everywhere. Numerous soldiers are violently cut down by an enormous flood of zombies, and they get their throats slit open with blood spurting and spewing, some of them are decapitated.

     





Edit"
tt0944947,tt6027912,V,"Half of a zombie dragons face is torn off, we see its internal organs

     





Edit"
tt0944947,tt6027912,V,"Men and women are covered in blood throughout the episode. Zombies are seen with their faces ripped open, we see things such as skeletons and internal organs.

     





Edit"
tt0944947,tt6027912,V,"An entire army is swarmed and murdered by a flood of zombies, it is seen from a far distance. The zombies are later seen violently charging towards another army.

     





Edit"
tt0944947,tt6027912,V,"Booby traps are used throughout to kill zombies, such as trenches filled with large spikes. The traps later explode with the zombies. Huge flaming boulders are used a few times. They kill lots of zombies.

     





Edit"
tt0944947,tt6027912,V,"Men are heard being butchered alive offscreen by zombies while they beg someone to open the door to a safe room. This is very disturbing.

     





Edit"
tt0944947,tt6027912,V,"A zombie is stabbed in the throat, lots of blood pours out onto another character.

     





Edit"
tt0944947,tt6027912,V,"Severe.

     





Edit"
tt0944947,tt6027912,V,"In this episode, three dragons fight each other.

     





Edit"
tt0944947,tt6027912,P,"2 uses of ""fuck"", 1 use of ""whore""

     





Edit"
tt0944947,tt6027912,P,"Dialogue in this episode is minimal, resulting in a notably reduced amount of profanity.

     





Edit"
tt0944947,tt6027912,P,"Moderate.

     





Edit"
tt0944947,tt6027912,D,"Tyrion Lannister drinks wine as last resort while waiting for his demise in the crypt.

     





Edit"
tt0944947,tt6027912,D,"None.

     





Edit"
tt0944947,tt6027912,I,"There is constant peril and hopelessness as you are watching the battle scene. Characters are put in numerous intense situations that make it seem like they don't stand a single chance against the zombies.

     





Edit"
tt0944947,tt6027912,I,"The atmosphere for most of the episode is akin to that of a horror film.

     





Edit"
tt0944947,tt6027912,I,"There is an ginormous blizzard throughout the episode. Characters are in constant agony and endure strong and heavy winds.

     





Edit"
tt0944947,tt6027912,I,"Severe.

     





Edit"
tt0944947,tt6027912,I,"In this episode, three dragons fight each other.

     





Edit"
tt0944947,tt6027912,I,"TV MA for strong graphic violence throughout including grisly disturbing images.

     





Edit"
tt2394340,tt3922588,S,"A man is shown nude from the side while covering his private area after his mother walks into his room unannounced

     





Edit"
